longitude,latitude,type,class,name,cat,poi_id
-70.59827864170074,-33.39660108212727,Cafe,food_and_drink,NoName,1,3909
-70.59918254613876,-33.39711724478807,Park,park_like,Plaza República Popular China,1,3910
-70.59877753257751,-33.39449161327057,Swimming Pool,sport_and_leisure,NoName,2,3911
-70.59860989451408,-33.39702431334225,Arts Centre,arts_and_entertainment,Espacio de Arte Il Posto,3,3912
-70.59858575463295,-33.3944781769991,Swimming Pool,sport_and_leisure,NoName,2,3913
-70.59771537780762,-33.39554859345034,Restaurant,food_and_drink,La Mar,1,3914
-70.6000354886055,-33.39417921942166,Restaurant,food_and_drink,Mestizo,1,3915
-70.59763893485069,-33.395314580937985,Restaurant,food_and_drink,Cumaru,1,3916
-70.60141146183014,-33.39682501424383,Playground,park_like,NoName,1,3917
-70.59933006763458,-33.397599814914905,Swimming Pool,sport_and_leisure,NoName,2,3918
-70.59793263673782,-33.39714411651293,Restaurant,food_and_drink,Köök,1,3919
-70.59797823429108,-33.397344534532,Restaurant,food_and_drink,Mezzanotte,1,3920
-70.59714809060097,-33.39638610675252,Restaurant,food_and_drink,Rubaiyat,1,3921
-70.59945747256279,-33.39791443575868,Swimming Pool,sport_and_leisure,NoName,2,3922
-70.5633307993412,-33.42530671264023,Restaurant,food_and_drink,Chon Kong,1,3923
-70.5633844435215,-33.425311189808305,Restaurant,food_and_drink,Moto Sandwich,1,3924
-70.56341663002968,-33.425315666976154,Pharmacy,medical,Farmacia Lorena,1,3925
-70.56349977850914,-33.42533917210355,Alcohol,food_and_drink_stores,Man Quechue,1,3926
-70.56423738598824,-33.42592903678823,Park,park_like,Plaza Caracas,1,3927
-70.56420385837555,-33.42611707630059,Playground,park_like,NoName,1,3928
-70.56353196501732,-33.426599485329504,Supermarket,food_and_drink_stores,Unimarc,2,3929
-70.56194812059402,-33.42526194094676,Place Of Worship,religion,Parroquia San Patricio,1,3930
-70.56452840566635,-33.42496085070842,Butcher,food_and_drink_stores,Ganadera Rio Bueno,1,3931
-70.56474834680557,-33.425148892318,Pharmacy,medical,Farmacias Ahumada,1,3932
-70.56378677487373,-33.42432844587831,Kindergarten,education_prim,NoName,1,3933
-70.5647175014019,-33.42480974554842,Supermarket,food_and_drink_stores,Ok Market,2,3934
-70.56382834911346,-33.424154953482464,Restaurant,food_and_drink,Comida China Yang Tes,1,3935
-70.56172281503677,-33.424347474055466,School,education_prim,Colegio Creces,1,3936
-70.56443989276886,-33.42710763486436,Kindergarten,education_prim,NoName,1,3937
-70.56172281503677,-33.42363447421467,Swimming Pool,sport_and_leisure,NoName,2,3938
-70.56070491671562,-33.42463513481374,Convenience,food_and_drink_stores,Don Bonini,1,3939
-70.56093290448189,-33.424207560890736,School,education_prim,Anexo Nr.2 Creces,1,3940
-70.56080415844917,-33.42384938216153,Kindergarten,education_prim,Bam Bam,1,3941
-70.5596561729908,-33.42484556309161,Park,park_like,Plazoleta Isabel La Católica,1,3942
-70.55960789322853,-33.42485115958141,Playground,park_like,NoName,1,3943
-70.56405767798424,-33.422370759953225,School,education_prim,Escuela Especial Horizonte Manquehue,1,3944
-70.56436210870743,-33.421420443666,Park,park_like,Bandejon Central Manquehue,1,3945
-70.5624108016491,-33.421052179316575,Convenience,food_and_drink_stores,OK Market,1,3946
-70.56782349944115,-33.42294833226117,Swimming Pool,sport_and_leisure,NoName,2,3947
-70.5620527267456,-33.42106225343811,Kindergarten,education_prim,Jump Preschool,1,3948
-70.56333616375923,-33.43054596060121,School,education_prim,Kendal English School,1,3949
-70.67822456359863,-33.39378284711545,Recreation Ground,park_like,Hogar Propio,1,3950
-70.67789867520332,-33.396594364154865,Place Of Worship,religion,La Iglesia de Jesucristo de los Santos de los Últimos Días,1,3951
-70.67965149879456,-33.395362727104455,Recreation Ground,park_like,Plaza Paseo Pernambuco,1,3952
-70.67966490983963,-33.3953951977598,Playground,park_like,NoName,1,3953
-70.67993849515915,-33.396111788444806,Supermarket,food_and_drink_stores,SuperBodega aCuenta,2,3954
-70.67935779690742,-33.39717098822948,Park,park_like,Plaza Santa Inés,1,3955
-70.67631214857101,-33.39753151628945,Park,park_like,Euro Chile,1,3956
-70.67395716905594,-33.396368192113954,School,education_prim,Escuela Especial Reina Maria,1,3957
-70.68087860941887,-33.396723125202335,Park,park_like,Mar de Bering,1,3958
-70.67413553595543,-33.3968171766295,School,education_prim,Escuela Especial Reina María,1,3959
-70.68120047450066,-33.396383867422905,Butcher,food_and_drink_stores,Carnicería & Avícola,1,3960
-70.67390486598015,-33.39322411585116,Alcohol,food_and_drink_stores,CTM,1,3961
-70.67415297031403,-33.39268441610941,Pub,food_and_drink,La Nave,1,3962
-70.67809984087944,-33.39851904201159,Alcohol,food_and_drink_stores,Quimey,1,3963
-70.67302912473679,-33.39433933540563,Bakery,food_and_drink_stores,NoName,1,3964
-70.67334160208702,-33.393145736428615,Bar,food_and_drink,NoName,1,3965
-70.67275956273079,-33.39410867871972,Cafe,food_and_drink,NoName,1,3966
-70.67484900355339,-33.391458322291605,Pharmacy,medical,Farmacias Nueva Real,1,3967
-70.67635506391525,-33.39090741423255,Supermarket,food_and_drink_stores,Lider,2,3968
-70.6725825369358,-33.39517238163946,Nightclub,food_and_drink,Mi Gente VIP Conchali,2,3969
-70.68241283297539,-33.394728987057334,Doctors,medical,CECOSF Haydée Sepúlveda,1,3970
-70.68243965506554,-33.394321420345165,Kindergarten,education_prim,Juras Reales,1,3971
-70.6734099984169,-33.397495687480856,Restaurant,food_and_drink,La Oficina,1,3972
-70.67235857248306,-33.39543326678856,Dentist,medical,NoName,1,3973
-70.67262008786201,-33.39644768829442,School,education_prim,Escuela Patrocinio El Sembrador N°2,1,3974
-70.67228347063065,-33.39484879339221,Bar,food_and_drink,Rebelion,1,3975
-70.67464381456375,-33.39108769144109,School,education_prim,Colegio Libertador San Martín,1,3976
-70.68284332752228,-33.39436396860776,School,education_prim,Escuela Pedro Aguirre Cerda,1,3977
-70.57321071624756,-33.40511793376067,Restaurant,food_and_drink,Castaño,1,3978
-70.57306185364723,-33.404899620791056,Pharmacy,medical,SalcoBrand,1,3979
-70.5731463432312,-33.404899620791056,Cafe,food_and_drink,Juan Valdez Café,1,3980
-70.57362645864487,-33.40531721383864,Restaurant,food_and_drink,SENZ,1,3981
-70.57323217391968,-33.40493432699213,Fast Food,food_and_drink,Sushi House,1,3982
-70.57334616780281,-33.40498358738275,Fast Food,food_and_drink,El Naturista,1,3983
-70.57387322187424,-33.40528138824035,Restaurant,food_and_drink,Mechada,1,3984
-70.57390004396439,-33.40521869340779,Restaurant,food_and_drink,Sushi Clapp,1,3985
-70.59489771723747,-33.428761898427446,Cafe,food_and_drink,Botero,1,3986
-70.5943813920021,-33.42877309090168,Playground,park_like,Juegos Infantiles Plaza Las Lilas,1,3987
-70.59552535414696,-33.42910662597174,Swimming Pool,sport_and_leisure,NoName,2,3988
-70.59431701898575,-33.42853916788992,Park,park_like,Plaza Las Lilas,1,3989
-70.59404209256172,-33.42869026655812,Playground,park_like,Juegos Infantiles Plaza Las Lilas,1,3990
-70.59442698955536,-33.42961588006606,Swimming Pool,sport_and_leisure,NoName,2,3991
-70.5937685072422,-33.4281507871432,Pharmacy,medical,Farmacia Lido,1,3992
-70.59364512562752,-33.42810377840467,Bakery,food_and_drink_stores,Pasteleria Macharoas,1,3993
-70.59394016861916,-33.42772770757986,Cafe,food_and_drink,Coquelicot,1,3994
-70.59356197714806,-33.42807691625692,Convenience,food_and_drink_stores,Minimarket Riveros,1,3995
-70.59329107403755,-33.4284921593617,Kindergarten,education_prim,Vitamina Plaza Las Lilas,1,3996
-70.59350028634071,-33.428059008153824,Restaurant,food_and_drink,Macharoas,1,3997
-70.59604436159134,-33.429997538868086,Swimming Pool,sport_and_leisure,NoName,2,3998
-70.59345871210098,-33.42805341187084,Cafe,food_and_drink,Vitto,1,3999
-70.59669345617294,-33.42841157325414,College,education_sup,Academia Nacional de Estudios Políticos y Estratégicos,3,4000
-70.59342116117477,-33.428034384506006,Convenience,food_and_drink_stores,OK Market,1,4001
-70.59360221028328,-33.42771203792681,School,education_prim,Escuela De Parvulos N°1198 House Garden,1,4002
-70.59295579791069,-33.42869474355169,Park,park_like,Plaza Pérez Zujovic,1,4003
-70.59707030653954,-33.4285111866262,School,education_prim,Colegio Michelangelo,1,4004
-70.59597998857498,-33.43049559548451,Swimming Pool,sport_and_leisure,NoName,2,4005
-70.5927586555481,-33.429234219585794,Restaurant,food_and_drink,Espresso Pizza,1,4006
-70.59268221259117,-33.429196165369646,Restaurant,food_and_drink,Sabor de Buenos Aires,1,4007
-70.59262588620186,-33.42904618682594,Cafe,food_and_drink,Espresso Bar,1,4008
-70.5925802886486,-33.42907864489096,Restaurant,food_and_drink,Emporio Las Lilas,1,4009
-70.59254810214043,-33.42911446067275,Restaurant,food_and_drink,La Menestra,1,4010
-70.59314489364624,-33.42741095618656,Convenience,food_and_drink_stores,NoName,1,4011
-70.5925253033638,-33.427929174295784,Swimming Pool,sport_and_leisure,NoName,2,4012
-70.59252396225929,-33.4298139846977,Swimming Pool,sport_and_leisure,NoName,2,4013
-70.59280291199684,-33.42587195328425,Swimming Pool,sport_and_leisure,NoName,2,4014
-70.59267282485962,-33.42560108594974,Supermarket,food_and_drink_stores,Lider Express,2,4015
-70.59225171804428,-33.42579696117293,Convenience,food_and_drink_stores,Almacén,1,4016
-70.59227049350739,-33.425603324526215,Pub,food_and_drink,Ecléctico,1,4017
-70.59238716959953,-33.42552385502596,Fast Food,food_and_drink,Agua Viva,1,4018
-70.59216320514679,-33.42569174825084,Pub,food_and_drink,Doce Trece,1,4019
-70.59268221259117,-33.425352603602065,Pub,food_and_drink,BarBazul,1,4020
-70.59215381741524,-33.42529775830339,Park,park_like,Parque Canal San Carlos,1,4021
-70.5929209291935,-33.42702257039181,School,education_prim,NoName,1,4022
-70.59261113405228,-33.42714009365427,School,education_prim,Saint Gabriel's School,1,4023
-70.59266209602356,-33.42726433235872,School,education_prim,Colegio Saint Gabriel´S School Anexo,1,4024
-70.59387177228928,-33.383689300341366,Park,park_like,Plaza Mercurial,1,4025
-70.58951988816261,-33.386164085772045,Restaurant,food_and_drink,Club de Polo,1,4026
-70.59496879577637,-33.380968074870815,Pitch,sport_and_leisure,NoName,1,4027
-70.66112548112869,-33.45523701624809,Restaurant,food_and_drink,NoName,1,4028
-70.6315889954567,-33.44881425803944,Ice Cream,food_and_drink,Mantecado,1,4029
-70.63183978199959,-33.44857703207717,School,education_prim,Escuela Basica Elvira Errazuriz,1,4030
-70.63165202736855,-33.448637457619704,Convenience,food_and_drink_stores,Mini Market Christopher,1,4031
-70.6314280629158,-33.44908057697872,Theatre,arts_and_entertainment,Teatro Azares,3,4032
-70.63237622380257,-33.447847446277834,Doctors,medical,COSAMSantiago,1,4033
-70.63091441988945,-33.45005296985925,Convenience,food_and_drink_stores,Pronto,1,4034
-70.63249558210373,-33.4475967896175,Bakery,food_and_drink_stores,Panaderia Novopan,1,4035
-70.63334047794342,-33.44803655729663,Place Of Worship,religion,Iglesia de Dios,1,4036
-70.63008159399033,-33.44835211440994,Park,park_like,Parque San Esteban De Hungría,1,4037
-70.63376292586327,-33.44805110428099,Pitch,sport_and_leisure,NoName,1,4038
-70.63258677721024,-33.44731480000879,Pharmacy,medical,SalcoBrand,1,4039
-70.63197791576385,-33.447205137135576,Convenience,food_and_drink_stores,RedMarket Cyber Market,1,4040
-70.63207045197487,-33.44720066109699,Fast Food,food_and_drink,Fuente Munich,1,4041
-70.63086077570915,-33.450646023455974,Convenience,food_and_drink_stores,Centro Hogar Mall Chino,1,4042
-70.63254117965698,-33.44713240147994,Restaurant,food_and_drink,Restaurant Casa Juancho,1,4043
-70.63372135162354,-33.447666167872775,Convenience,food_and_drink_stores,Santa Silvia,1,4044
-70.63122689723969,-33.44708987906839,Restaurant,food_and_drink,Plaza Victoria,1,4045
-70.64873367547989,-33.434491137261126,Restaurant,food_and_drink,Puerto Esmeralda,1,4046
-70.6489147245884,-33.43401660635151,Restaurant,food_and_drink,El Encuentro Peruano,1,4047
-70.64945116639137,-33.4339326678309,Pharmacy,medical,Farmacias del Dr. Simi,1,4048
-70.64952224493027,-33.43383753740941,Supermarket,food_and_drink_stores,Santa Isabel,2,4049
-70.64998090267181,-33.433984150133185,Supermarket,food_and_drink_stores,Super 10,2,4050
-70.64984142780304,-33.43370771219533,Supermarket,food_and_drink_stores,Santa Isabel,2,4051
-70.65033093094826,-33.435177187974425,Fitness Centre,sport_and_leisure,Smart Fit,2,4052
-70.65052270889282,-33.434069207783054,Butcher,food_and_drink_stores,Santa Ana,1,4053
-70.64982667565346,-33.43331599701028,Park,park_like,Plaza Capitán Prat,1,4054
-70.65074399113655,-33.43409942561228,Restaurant,food_and_drink,Pequenes Nilo,1,4055
-70.65059915184975,-33.435199571266864,Doctors,medical,Sanasalud,1,4056
-70.69834247231483,-33.44122270543247,Kindergarten,education_prim,Amanda Labarca,1,4057
-70.69889768958092,-33.4408164759763,School,education_prim,Liceo Guillermo Labarca Hubertson,1,4058
-70.6982633471489,-33.4407896177634,School,education_prim,Escuela República De La India,1,4059
-70.70179179310799,-33.441050365895485,Supermarket,food_and_drink_stores,Santa Isabel,2,4060
-70.70117890834808,-33.4401573282662,Place Of Worship,religion,NoName,1,4061
-70.70240467786789,-33.44226121175883,Kindergarten,education_prim,Sala Cuna Bilibri,1,4062
-70.7015973329544,-33.44378985254864,School,education_prim,Escuela Especial Óscar Castro,1,4063
-70.70041984319687,-33.43977011861772,Alcohol,food_and_drink_stores,Bigotes,1,4064
-70.69848328828812,-33.43968842387576,School,education_prim,Liceo Industrial Vicente Pérez Rosales,1,4065
-70.69973453879356,-33.43902926759554,Park,park_like,Plaza Simón Bolívar,1,4066
-70.69895938038826,-33.44539903680964,Kindergarten,education_prim,Guillermo Videla,1,4067
-70.69614708423615,-33.44401254394438,Doctors,medical,CECOSF Plaza México,1,4068
-70.69776579737663,-33.445197610650624,School,education_prim,Escuela Especial Guilliver,1,4069
-70.70208817720413,-33.43940640855894,School,education_prim,Centro Educacional Rayen,1,4070
-70.69859996438026,-33.44549527358718,Restaurant,food_and_drink,Pizza Modenss,1,4071
-70.69840684533119,-33.44545834553401,Convenience,food_and_drink_stores,El Gringo,1,4072
-70.70377126336098,-33.44109624853293,School,education_prim,Escuela Inglaterra,1,4073
-70.69549262523651,-33.44403380590703,Pitch,sport_and_leisure,NoName,1,4074
-70.69568574428558,-33.44443554411681,Sports Centre,sport_and_leisure,Centro Deportivo México,2,4075
-70.69617658853531,-33.44501073151815,Park,park_like,Plaza México,1,4076
-70.69573402404785,-33.44462578161718,Swimming Pool,sport_and_leisure,NoName,2,4077
-70.69519758224487,-33.4439834486186,Pitch,sport_and_leisure,NoName,1,4078
-70.69528341293335,-33.444282234768814,Pitch,sport_and_leisure,NoName,1,4079
-70.70340514183044,-33.43949705643931,School,education_prim,Centro Educacional Rayen,1,4080
-70.69641396403313,-33.44541134617087,Convenience,food_and_drink_stores,Comercial Mary,1,4081
-70.70106223225594,-33.44617452315507,Kindergarten,education_prim,Escuela de Párvulos Kinder Garden Rayito de Sol,1,4082
-70.70234835147858,-33.445663128176186,Convenience,food_and_drink_stores,NoName,1,4083
-70.69496288895607,-33.44429118714695,Restaurant,food_and_drink,Tuk tuk cocina y cafe,1,4084
-70.70477575063705,-33.44101343595017,Veterinary,veterinary,San Pablo Veterinaria,2,4085
-70.69872468709946,-33.44670829544243,Pitch,sport_and_leisure,Estadio Quinta Normal,1,4086
-70.69425076246262,-33.44025245175936,Police,security,22 Comisaría Quinta Normal,3,4087
-70.705127120018,-33.44075940226395,Alcohol,food_and_drink_stores,Licores Abarrotes,1,4088
-70.69365665316582,-33.44181693848341,School,education_prim,Escuela Espec Ntra Sra Del Buen Consej I,1,4089
-70.70182397961617,-33.446707176426386,School,education_prim,Colegio Marquel,1,4090
-70.70531353354454,-33.440609443703565,Place Of Worship,religion,NoName,1,4091
-70.69449082016945,-33.44508794510074,School,education_prim,Escuela Particular Andrés Bello,1,4092
-70.69790795445442,-33.44713016345881,School,education_prim,Liceo Alberto Hurtado,1,4093
-70.70295050740242,-33.437642672927986,Kindergarten,education_prim,Jardín Infantil Simón Bolívar,1,4094
-70.70316508412361,-33.43763707726296,School,education_prim,Escuela Industrial Simón Bolívar,1,4095
-70.69713279604912,-33.44717716189063,School,education_prim,Escuela Particular Sagrada Familia,1,4096
-70.70060223340988,-33.43655934545274,Fire Station,security,Cuartel General del Cuerpo de Bomberos de Quinta Normal,3,4097
-70.50477549433708,-33.33321407620455,Kindergarten,education_prim,Jardin Calafan,1,4098
-70.51032900810242,-33.336656116627594,Playground,park_like,NoName,1,4099
-70.5099655687809,-33.337108770678206,Playground,park_like,NoName,1,4100
-70.51276445388794,-33.33494519751953,School,education_prim,Colegio Huinganal,1,4101
-70.5074992775917,-33.339315985687755,Playground,park_like,NoName,1,4102
-70.51089495420456,-33.32963519595032,Park,park_like,Parque Quebrada Los Loros/El Peumo,1,4103
-70.50372540950775,-33.32969906579682,Playground,park_like,NoName,1,4104
-70.51375821232796,-33.330578672078154,Park,park_like,Plaza Basel,1,4105
-70.513856112957,-33.33031759241439,Kindergarten,education_prim,Jardín Infantil Mi Granja,1,4106
-70.60464218258858,-33.427235231416866,Cafe,food_and_drink,Los Nogales,1,4107
-70.60494393110275,-33.42730014888914,Swimming Pool,sport_and_leisure,NoName,2,4108
-70.60434311628342,-33.42498771382044,Veterinary,veterinary,Clínica Veterinaria Dr.Pet,2,4109
-70.67127630114555,-33.45357206815543,University,education_sup,AIEP,3,4110
-70.67075863480568,-33.45412593548462,School,education_prim,Liceo Alto Palena,1,4111
-70.67257985472679,-33.45434971926067,Restaurant,food_and_drink,El Camaron Restaurant,1,4112
