id,monto,ppm2,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,latitud,longitud,comuna,calle
2861160322,15000,100.0,170.0,150.0,,10,4,3,2,,6,,,,,10,-33.3974623,-70.5758548,Vitacura,Cardenal Belarmino
1555721711,16500,119.0,163.78,138.48,25.3,,3,3,2,1,,,,Departamento,,,-33.391005,-70.5727504,Vitacura,Avenida Vitacura
1590120403,10990,119.0,97.0,92.0,5.0,,2,2,1,1,,,,Departamento,,0,-33.3923362,-70.5783908,Vitacura,Chapultepec
1585503931,14900,143.0,147.0,104.0,43.0,,3,4,2,1,8,4,4,Departamento,,5,-33.3974712,-70.5754804,Vitacura,Cardenal Belarmino
1591726585,11590,109.0,115.0,106.0,9.0,,3,3,4,1,,6,2,Departamento,S,2,-33.3918681,-70.5780488,Vitacura,Chapultepec
1591765321,11590,109.0,115.0,106.0,9.0,,3,3,4,1,,6,2,Departamento,S,2,-33.3917179,-70.5778515,Vitacura,Chapultepec
2838889064,25000,138.0,325.0,180.0,145.0,,3,,,,,,,,,,-33.3975562,-70.574624,Vitacura,Teresa Concha
1536917835,22900,71.0,380.0,320.0,60.0,,6,4,4,3,13,2,,Departamento,,16,-33.3980671,-70.5745147,Vitacura,Teresa Concha
2764992206,12650,87.0,163.0,144.0,19.0,,3,,,,,,,,,,-33.3975468,-70.5758871,Vitacura,Cardenal Belarmino
2861870354,11900,108.0,127.0,110.0,17.0,3,3,3,1,1,,,,Semi piso,O,0,-33.396615,-70.5749322,Vitacura,Teresa Concha
2808356172,14900,90.0,180.0,165.0,15.0,,2,2,2,1,,,10,Departamento,,47,-33.3933709,-70.5777836,Vitacura,Avenida Vitacura
1591575025,14900,83.0,221.45,178.95,42.5,,3,4,2,1,6,4,3,Departamento,,9,-33.3975702,-70.5753186,Vitacura,Cardenal Belarmino
2757100352,18500,115.0,180.0,160.0,,,4,4,,,,,,,,,-33.3980013,-70.5742913,Vitacura,Teresa Concha
1587814531,11500,92.0,167.0,125.0,42.0,,3,3,1,1,22,3,4,Departamento,,47,-33.3933576,-70.5777934,Vitacura,Avenida Vitacura
2779568620,17680,152.0,281.0,116.0,,,3,4,2,1,6,6,6,Penhouse,Sur-Oriente,2,-33.3923737,-70.5794729,Vitacura,Guadalajara
2855651516,25000,178.0,350.0,140.0,210.0,,3,4,3,1,6,4,6,Penthhouse,,3,-33.3922579,-70.5784101,Vitacura,Chapultepec
2855405434,13000,89.0,152.0,145.0,7.0,,3,3,1,1,21,4,8,Departamento,SO,49,-33.3922579,-70.5784101,Vitacura,Chapultepec
2855300378,13000,89.0,152.0,145.0,7.0,,3,3,1,1,21,4,8,Departamento,SO,49,-33.3922579,-70.5784101,Vitacura,Chapultepec
2855519460,17490,150.0,266.0,116.0,150.0,,3,3,,,6,4,6,Penthhouse,NOSP,2,-33.3922579,-70.5784101,Vitacura,Chapultepec
2856060046,22000,157.0,470.0,140.0,330.0,,3,4,3,1,6,2,6,Penthhouse,,2,-33.3974712,-70.5754804,Vitacura,Cardenal Belarmino
1585504845,18800,132.0,247.0,142.0,105.0,,4,4,2,5,13,2,13,Penthhouse,,13,-33.3971473,-70.5744015,Vitacura,Teresa Concha
2856112082,12800,128.0,140.0,100.0,40.0,,3,3,3,1,8,,,Departamento,NP,5,-33.3974712,-70.5754804,Vitacura,Cardenal Belarmino
2755231238,17490,152.0,270.0,115.0,155.0,,3,,,,,,,,,,-33.3929112,-70.5778069,Vitacura,Nueva Querétaro
2850065888,21000,75.0,317.0,279.0,38.0,,3,4,4,1,32,2,2,Departamento,NP,4,-33.3738957,-70.5255404,Vitacura,Avenida Club De Campo
1578349355,13700,97.0,186.0,140.0,46.0,,3,4,2,1,32,4,3,Departamento,SP,9,-33.3743537,-70.5257124,Vitacura,Las Hualtatas
2860454124,10100,190.0,63.0,53.0,10.0,,2,2,2,1,16,9,,Departamento,N,3,-33.374325,-70.5222984,Vitacura,Avenida Las Condes
2853391670,8300,87.0,103.0,95.0,8.0,,3,2,1,1,12,4,7,Departamento,SO,31,-33.3841805,-70.5356735,Vitacura,Presidente Kennedy Lateral
2856051064,10500,120.0,120.0,87.0,33.0,,2,2,2,2,1,,,Departamento,,3,-33.372972,-70.5217818,Vitacura,Avenida Club De Campo
2858461222,19450,80.0,268.0,241.0,27.0,4,4,5,4,1,32,2,17,Departamento,NP,5,-33.3741117,-70.5252973,Vitacura,Camino El Parque
1542128655,8900,101.0,109.85,87.92,21.93,,2,2,2,1,,,14,Departamento,P,0,-33.3747592,-70.5251567,Vitacura,Camino El Parque
1579699805,6000,135.0,57.8,44.2,13.6,,1,1,1,1,16,8,8,Departamento,P,2,-33.372972,-70.5217818,Vitacura,Avenida Club De Campo
1579583169,10500,110.0,124.0,95.0,29.0,,2,2,2,1,15,6,3,Departamento,SP,7,-33.3742709,-70.5243912,Vitacura,Avenida Las Condes
2846608572,25990,131.0,260.0,197.0,63.0,,4,4,3,1,15,2,2,Departamento,N,3,-33.372567,-70.5224897,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer
2855518670,15500,111.0,187.56,138.5,49.06,,3,,,,,,,,,,-33.3741556,-70.5257973,Vitacura,Las Hualtatas
1580109497,11500,104.0,120.0,110.0,10.0,,4,4,2,1,1,1,1,Departamento,N,5,-33.3835408,-70.5403263,Vitacura,La Aurora
1582505503,8750,109.0,96.0,80.0,12.0,,2,2,1,1,22,6,,Departamento,,14,-33.379967,-70.5369749,Vitacura,Avenida Tabancura
1584820005,7300,107.0,80.0,68.0,12.0,,2,,,,,,,,,,-33.3799311,-70.5370647,Vitacura,Avenida Vitacura
2852031772,13200,72.0,195.0,181.0,,4,4,4,2,1,4,11,,Departamento,N,36,-33.379712,-70.539976,Vitacura,Valle Central
2859771796,9500,76.0,140.0,124.0,,4,4,3,1,1,4,16,2,Departamento,O,34,-33.3805904,-70.5366564,Vitacura,Avenida Tabancura
2852096490,10100,81.0,140.0,124.0,,3,3,3,2,1,5,16,,Departamento,,34,-33.3805904,-70.5366564,Vitacura,Avenida Tabancura
1539657329,13200,72.0,195.0,181.0,14.0,4,,,,,,,,,,,-33.3796078,-70.5401707,Vitacura,Avenida Vitacura
1549948035,8680,91.0,101.0,95.0,6.0,3,3,2,1,1,12,4,4,Departamento,SO,31,-33.3836835,-70.5358195,Vitacura,Tupungato
2854177678,8680,94.0,101.0,92.0,9.0,,3,2,1,1,,,4,Departamento,NOSP,0,-33.3841805,-70.5356735,Vitacura,Presidente Kennedy Lateral
2857569110,11800,98.0,133.0,120.0,25.0,,3,2,2,1,22,6,,Departamento,P,12,-33.379967,-70.5369749,Vitacura,Avenida Tabancura
1532900373,8700,116.0,85.0,75.0,10.0,,2,2,1,1,22,6,20,Departamento,SP,13,-33.38143,-70.5360302,Vitacura,Avenida Tabancura
1578281055,12600,93.0,142.0,135.0,7.0,4,4,3,2,1,,,,,N,9,-33.3748468,-70.5261948,Vitacura,Las Hualtatas
2775154728,14000,66.0,209.0,209.0,,4,2,,,,,,,,,,-33.3788635,-70.5405656,Vitacura,El Manantial
2801345960,15310,129.0,134.0,118.0,16.0,3,3,3,,,,,,Semi piso,NOSP,0,-33.3811715,-70.5361658,Vitacura,Las Hualtatas
2854771570,8680,91.0,101.0,95.0,6.0,,3,2,1,1,12,4,4,Departamento,SP,,-33.3843189,-70.5356087,Vitacura,Presidente Kennedy Lateral
1573953183,9450,73.0,140.0,128.0,12.0,,3,3,10,1,15,4,,Departamento,NP,30,-33.384626,-70.5371836,Vitacura,Corte De Apelaciones
1565403809,8680,91.0,101.4,95.0,6.4,,3,2,1,1,13,6,4,Departamento,SO,33,-33.3802793,-70.5371426,Vitacura,Avenida Tabancura
2846778968,10200,96.0,126.0,106.0,20.0,,3,2,2,1,15,6,2,Departamento,S,5,-33.3747592,-70.5251567,Vitacura,Camino El Parque
2836872638,19450,80.0,283.0,243.0,40.0,,4,4,4,1,,,,Departamento,NP,9,-33.3738877,-70.5255993,Vitacura,Avenida Club De Campo
2689646056,10500,93.0,142.0,112.0,30.0,,3,2,1,1,21,6,2,Departamento,O,14,-33.379967,-70.5369749,Vitacura,Avenida Tabancura
1590654241,21700,88.0,283.0,245.0,38.0,,4,4,2,1,32,2,25,Departamento,NP,2,-33.3740063,-70.5256541,Vitacura,Camino El Parque
1590273579,26500,134.0,260.0,197.0,63.0,,4,4,3,1,15,2,2,Departamento,,3,-33.3724512,-70.5223611,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer
1585697047,15500,95.0,187.0,162.0,25.0,,4,4,2,1,24,4,10,Departamento,NP,4,-33.3713364,-70.5195701,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer
1489695815,14600,69.0,209.46,209.46,,5,2,3,2,2,19,2,18,Cocina Tradicional,Norte-sur-poniente,42,-33.3798602,-70.5393134,Vitacura,Arquitecto Aguirre
2857626964,13200,94.0,150.0,140.0,10.0,,3,3,2,2,18,6,18,Departamento,SP,9,-33.3726561,-70.5176999,Lo Barnechea,Avenida Las Condes
2853123996,8300,110.0,83.0,75.0,8.0,,2,2,1,1,27,5,10,Departamento,P,16,-33.3799311,-70.5370647,Vitacura,Avenida Vitacura
2862601986,10925,97.0,142.0,112.0,30.0,,3,2,1,1,21,6,2,Departamento,O,14,-33.379967,-70.5369749,Vitacura,Avenida Tabancura
1541605837,13250,66.0,200.0,200.0,,,4,4,1,1,3,2,2,Departamento,,24,-33.3798828,-70.5398069,Vitacura,Valle Central
2790975710,12300,123.0,120.0,100.0,20.0,,3,3,2,1,11,5,7,Departamento,SP,8,-33.3756827,-70.5264236,Vitacura,San Damián
1573573755,20500,149.0,205.0,137.0,68.0,,3,3,2,1,2,3,6,Dúplex,,2,-33.3757589,-70.5284929,Vitacura,Barbastro
2858104530,21700,88.0,286.0,244.0,42.0,,4,5,2,1,32,,25,Departamento,NP,3,-33.373188,-70.5244197,Vitacura,Costanera Sur San Josemaría Escrivá De Balaguer
1591459497,9800,111.0,110.0,88.0,22.0,,2,,,,,,,,,,-33.3754986,-70.5248025,Vitacura,Camino El Parque
1551414621,11700,117.0,120.0,100.0,20.0,,3,2,2,1,15,4,5,Departamento,,6,-33.374365,-70.5244486,Vitacura,Avenida Las Condes
1551983777,7300,97.0,81.0,75.0,6.0,,2,2,1,1,26,,12,,P,15,-33.3799311,-70.5370647,Vitacura,Avenida Vitacura
2812304226,8000,100.0,90.0,80.0,10.0,,2,2,1,1,22,6,,,NP,12,-33.379967,-70.5369749,Vitacura,Avenida Tabancura
1592358137,15300,105.0,188.0,145.0,,,3,4,2,,32,,,Departamento,,10,-33.3747592,-70.5251567,Vitacura,Camino El Parque
1572255845,6350,147.0,55.0,43.0,12.0,1,1,1,1,1,16,9,8,Departamento,P,3,-33.372972,-70.5217818,Vitacura,Avenida Club De Campo
2837835780,21000,87.0,278.0,240.0,38.0,5,4,5,3,1,10,2,,Departamento,NP,1,-33.3739048,-70.5240871,Vitacura,Avenida Las Condes
2851992762,1800,60.0,31.0,30.0,,2,1,1,,,,,,Departamento,P,15,-33.445903,-70.634667,Santiago,Marín
2852083842,1800,54.0,33.0,33.0,,1,1,1,,,,,,Departamento,O,11,-33.4482433,-70.6438312,Santiago,San Isidro
2853462940,1800,54.0,35.0,33.0,2.0,,1,1,,,12,10,5,Departamento,SO,19,-33.4474862,-70.6337056,Santiago,Avenida Santa Isabel
2855405418,1800,58.0,31.0,31.0,,,1,1,1,,,,,Departamento,O,22,-33.450189,-70.6416645,Santiago,Avenida Santa Isabel
2856615258,1800,58.0,30.0,31.0,1.0,,1,1,,,20,7,2,Departamento,P,15,-33.4457363,-70.6340236,Santiago,Marín
2860713782,1800,47.0,38.0,38.0,,,1,1,,,22,,9,,,,-33.4452603,-70.6441632,Santiago,San Isidro
2863559152,1800,60.0,30.0,30.0,,2,1,1,,,15,,604,Departamento,S,18,-33.4441146,-70.6337483,Santiago,General Jofré
2864746172,1800,52.0,36.0,34.0,2.0,1,1,1,,,28,8,26,Departamento,,15,-33.4509642,-70.6409468,Santiago,Carmen
2744761146,1814,64.0,28.0,28.0,,,1,1,,,27,15,24,Departamento,,14,-33.4491424,-70.6349498,Santiago,Avenida Portugal
2852847740,1820,52.0,35.0,35.0,,,1,1,,,25,10,12,Departamento,,12,-33.4494694,-70.6387306,Santiago,Lira
2859481394,1825,65.0,28.0,28.0,,,1,1,,,,,,,,,-33.4445103,-70.6403146,Santiago,Lira
2851863752,1819,43.0,42.0,42.0,,,2,1,,,,,,Departamento,SO,20,-33.4490621,-70.639387,Santiago,Avenida Santa Isabel
1591404207,1830,55.0,33.0,33.0,2.0,1,1,1,,,19,4,3,Departamento,,10,-33.4503644,-70.6384383,Santiago,Argomedo
2794613142,1830,55.0,38.0,33.0,5.0,3,1,1,,1,16,6,3,Departamento,O,18,-33.4462232,-70.6388685,Santiago,Angamos
2863821602,1848,54.0,37.0,34.0,,,1,1,,,,,13,Departamento,P,0,-33.4509642,-70.6409468,Santiago,Carmen
2863964102,1848,54.0,37.0,34.0,,,1,1,,,,,,Departamento,P,0,-33.4509642,-70.6409468,Santiago,Carmen
1542955233,1850,61.0,33.0,30.0,3.0,,1,1,,,20,15,10,Monoambiente,N,12,-33.4447196,-70.6348311,Santiago,General Jofré
1572404963,1850,61.0,34.0,30.0,6.0,1,1,1,,,16,8,8,Departamento,,6,-33.4502812,-70.6429674,Santiago,Avenida Santa Isabel
1579039495,1850,61.0,32.0,30.0,2.0,1,1,1,,,29,14,,Departamento,N,16,-33.4460883,-70.6430468,Santiago,Curicó
2791000966,1850,57.0,35.0,32.0,3.0,,1,1,,,1,,23,Departamento,,,-33.4500814,-70.6356379,Santiago,Argomedo
2850300734,1850,63.0,29.0,29.0,,,1,1,,,15,,8,Departamento,S,19,-33.4421015,-70.6342734,Santiago,Diagonal Paraguay
2854542356,1850,50.0,40.0,37.0,3.0,,1,,,,,,,,,,-33.4457784,-70.6336925,Santiago,Marín
2857614246,1850,57.0,34.0,32.0,2.0,,1,1,,,18,10,8,Departamento,O,8,-33.4478629,-70.6381078,Santiago,Santa Victoria
2858897602,1716,58.0,31.16,29.14,2.02,,1,1,,1,,,14,Departamento,N,,-33.4476619,-70.6351796,Santiago,Avenida Portugal
2861585484,1850,63.0,29.0,29.0,,,,1,,,,,11,Departamento,,19,-33.4440938,-70.6337365,Santiago,General Jofré
1591705925,1850,40.0,48.0,46.0,2.0,2,1,1,1,,,,12,Departamento,O,20,-33.4469441,-70.6448261,Santiago,Avenida Santa Rosa
1573125979,1844,47.0,40.0,39.0,1.0,,2,1,,,25,9,7,Departamento,O,17,-33.4442382,-70.6344593,Santiago,General Jofré
1586947631,1844,52.0,35.0,35.0,,,1,1,,,,,12,Departamento,S,,-33.4458127,-70.6411628,Santiago,Curicó
1589146913,1844,54.0,40.0,34.0,1.0,,2,1,,,23,8,23,Departamento,,14,-33.4498035,-70.6415088,Santiago,Avenida Santa Isabel
2765728430,1844,40.0,49.0,45.0,4.0,,2,1,100,,26,,22,-,Oriente,0,-33.4502925,-70.643015,Santiago,Avenida Santa Isabel
2856114564,1844,52.0,38.0,35.0,3.0,,1,1,,,,,,Departamento,N,15,-33.4489443,-70.6327449,Santiago,Argomedo
2852109488,1865,62.0,35.0,30.0,3.0,,1,1,,,,,,,,8,-33.4506173,-70.6414493,Santiago,Carmen
1551263223,1870,64.0,33.0,29.0,4.0,,1,1,,,19,,6,Cocina Incorporada,Oriente,0,-33.4489396,-70.6353629,Santiago,Avenida Portugal
2831426196,1870,55.0,35.0,34.0,1.0,,1,1,,,,,,Departamento,,0,-33.4489443,-70.6327449,Santiago,Argomedo
1582860873,1998,42.0,50.0,47.0,3.0,,2,2,,,18,,18,Departamento,N,16,-33.4473582,-70.642332,Santiago,Carmen
1560314233,1870,55.0,36.0,34.0,2.0,,1,1,,,16,12,13,Departamento,SO,7,-33.4497278,-70.6384449,Santiago,Lira
1582563771,1870,38.0,49.0,49.0,,2,2,1,,,18,,,Semi piso,N,0,-33.4487329,-70.6415462,Santiago,Santa Victoria
2860933188,1870,43.0,46.0,43.0,3.0,2,,,,,,,,,,,-33.4489902,-70.63245,Santiago,Argomedo
1569280351,1878,56.0,33.0,33.0,,,1,1,,,1,1,1,,,1,-33.4508787,-70.6409355,Santiago,Argomedo
1569827861,1880,60.0,31.0,31.0,,,1,1,,,,,,,,,-33.4491332,-70.6349406,Santiago,Avenida Portugal
1560608401,1890,52.0,36.0,36.0,,,1,1,,,24,11,11,Departamento,N,10,-33.4467917,-70.6437311,Santiago,San Isidro
1582179067,1890,63.0,30.0,30.0,,,1,1,,1,18,10,12,Departamento,P,21,-33.4501887,-70.6416653,Santiago,Avenida Santa Isabel
2814313154,1890,52.0,35.0,36.0,4.0,,1,1,,,19,6,15,Departamento,P,12,-33.4494415,-70.6338087,Santiago,Argomedo
2842096532,1890,54.0,38.0,35.0,3.0,,1,1,,1,10,10,3,Departamento,NOSP,13,-33.4499566,-70.6427312,Santiago,San Isidro
2853756322,1890,59.0,36.0,32.0,3.0,,1,1,,,20,8,3,Departamento,,10,-33.4459642,-70.6450885,Santiago,Avenida Santa Rosa
2859795788,1890,63.0,30.0,30.0,,,1,1,,1,18,10,12,Departamento,SP,20,-33.4505581,-70.6423098,Santiago,Avenida Santa Isabel
2861523452,1790,59.0,31.0,30.0,1.0,,1,1,,,22,20,6,Departamento,O,0,-33.4488144,-70.6353363,Santiago,Avenida Portugal
2862496022,1890,54.0,38.0,35.0,3.0,,1,,,,,,,,,,-33.4478629,-70.6381078,Santiago,Santa Victoria
2811608908,1895,63.0,30.0,30.0,,,1,1,,,,,,-,Oriente,0,-33.4488927,-70.6407097,Santiago,Manuel Antonio Tocornal
1559784959,1900,57.0,31.0,33.0,,1,1,1,,,,,,Departamento,P,0,-33.4452837,-70.6443224,Santiago,San Isidro
1560148843,1900,50.0,40.0,38.0,2.0,2,1,1,,,25,12,14,Piso,S,7,-33.4475456,-70.6392636,Santiago,Lira
1560149037,1900,57.0,33.0,33.0,2.0,2,1,1,,1,24,10,17,Departamento,N,11,-33.4472907,-70.6451011,Santiago,Avenida Santa Rosa
1561254395,1900,63.0,30.0,30.0,,,1,1,,,8,6,8,Departamento,S,18,-33.4421015,-70.6342734,Santiago,Diagonal Paraguay
1569565867,1900,63.0,30.0,30.0,,,1,1,,,27,8,19,Departamento,N,14,-33.4491424,-70.6349498,Santiago,Avenida Portugal
1578887247,1900,61.0,33.0,31.0,2.0,,1,1,,,25,8,3,Monoambiente,P,12,-33.4452837,-70.6443224,Santiago,San Isidro
1582663405,1900,43.0,40.0,44.0,4.0,,1,,,,,,,,,,-33.4456163,-70.6442686,Santiago,San Isidro
1583326315,1900,61.0,34.0,31.0,,,1,1,,,,,,Departamento,N,19,-33.446308,-70.6399176,Santiago,Lira
1583914377,1900,52.0,38.0,36.0,2.0,,1,1,,,15,4,12,Departamento,O,18,-33.4496923,-70.6426109,Santiago,San Isidro
1584467011,1900,63.0,30.0,30.0,,,1,1,,,21,18,,Departamento,O,0,-33.446806,-70.6435637,Santiago,San Isidro
1584798979,1900,63.0,30.0,30.0,,,1,1,,,,,16,Departamento,SO,,-33.4439893,-70.6337086,Santiago,General Jofré
1587247999,1900,59.0,34.0,32.0,2.0,1,1,1,,1,,,81,Departamento,S,0,-33.4509052,-70.6407794,Santiago,Carmen
1587312855,1900,63.0,30.0,30.0,,1,1,1,,,,,,Semi piso,,0,-33.4495305,-70.6412674,Santiago,Avenida Santa Isabel
1589174251,1900,55.0,36.0,34.0,2.0,,1,,,,,,,,,,-33.4456163,-70.6442686,Santiago,San Isidro
1590872819,1900,46.0,41.0,41.0,,2,2,1,,,1,,,,,20,-33.449062,-70.639387,Santiago,Avenida Santa Isabel
2837807338,1900,67.0,28.0,28.0,,1,1,1,,,,,,Piso,O,0,-33.4491606,-70.6348078,Santiago,Avenida Portugal
2839319592,1900,63.0,32.0,30.0,2.0,,1,1,,,21,,19,Departamento,O,19,-33.4476496,-70.6369396,Santiago,Raulí
2843216526,1900,67.0,29.0,28.0,1.0,2,1,1,,,15,10,,Departamento,N,12,-33.4476364,-70.6347614,Santiago,Fray Camilo Henríquez
2856126830,1900,61.0,33.0,31.0,2.0,,1,,,,,,,,,,-33.4424666,-70.635673,Santiago,Diagonal Paraguay
2856555658,1900,59.0,32.0,32.0,,,1,1,,,19,10,19,Departamento,N,13,-33.4476619,-70.6351796,Santiago,Avenida Portugal
2860842728,1900,59.0,35.0,32.0,3.0,1,1,1,,,1,,10,Departamento,NP,18,-33.4458253,-70.6388483,Santiago,Angamos
2861253408,1900,55.0,36.0,34.0,2.0,,1,,,,15,5,4,Departamento,NP,15,-33.4452837,-70.6443224,Santiago,San Isidro
2864374022,1900,63.0,31.0,30.0,1.0,2,1,1,,,20,,7,Departamento,N,24,-33.4424666,-70.635673,Santiago,Diagonal Paraguay
1551276173,1896,45.0,42.0,42.0,,,2,2,,1,21,,12,Cocina Incorporada,Poniente,18,-33.4481135,-70.6399682,Santiago,Santa Victoria
2858240434,1910,70.0,27.0,27.0,,,1,1,1,1,18,10,10,Departamento,SP,18,-33.4499833,-70.6425386,Santiago,Avenida Santa Isabel
1561277189,1921,54.0,35.0,35.0,2.0,,1,1,1,,,,,Departamento,,,-33.4452362,-70.6395112,Santiago,Curicó
1570297709,1921,64.0,38.0,30.0,,1,1,1,,,,,1,Departamento,O,6,-33.4462232,-70.6388685,Santiago,Angamos
1580089117,1921,48.0,40.0,40.0,,,1,1,,,,,13,Departamento,P,,-33.450809,-70.6426615,Santiago,San Isidro
1589492523,1921,45.0,42.0,42.0,,2,2,1,,,,,,Semi piso,SO,0,-33.4481785,-70.6422291,Santiago,Carmen
2827911038,1921,58.0,33.0,33.0,,,1,1,,1,,,,Departamento,S,,-33.4457946,-70.6411601,Santiago,Curicó
2835465408,1921,42.0,45.0,45.0,,,1,1,,,,,,,,,-33.4445898,-70.6440819,Santiago,Sara Del Campo
2835984490,1921,56.0,36.0,34.0,,,1,1,,,,8,,,S,11,-33.4454196,-70.6445236,Santiago,San Isidro
2848869594,1921,42.0,45.0,45.0,,1,1,,,,,,,,,,-33.4446514,-70.6438958,Santiago,Sara Del Campo
2853371058,1921,46.0,41.0,41.0,,4,2,,,,,,,,,,-33.449069,-70.635309,Santiago,Avenida Portugal
2855507972,1921,45.0,42.0,42.0,2.0,,2,1,,1,15,10,4,,N,,-33.4473752,-70.6345019,Santiago,Fray Camilo Henríquez
2856698736,1921,58.0,35.0,33.0,2.0,,1,1,1,,,,,Departamento,O,,-33.449181,-70.6418444,Santiago,Carmen
2769394652,1950,62.0,31.0,31.0,,2,1,1,,,,,5,Departamento,S,0,-33.4474862,-70.6337056,Santiago,Avenida Santa Isabel
2824227300,1950,59.0,35.0,33.0,2.0,,1,1,,,12,6,2,Departamento,,15,-33.4509642,-70.6409468,Santiago,Carmen
2828378612,1950,48.0,45.0,40.0,5.0,,1,1,,1,20,8,15,Departamento,,30,-33.4499254,-70.6428509,Santiago,San Isidro
2861536020,1950,54.0,36.0,36.0,,2,1,1,,1,21,8,12,Departamento,O,8,-33.4503561,-70.6398595,Santiago,Manuel Antonio Tocornal
1583773137,1956,42.0,46.0,46.0,,,3,1,1,,20,7,10,Departamento,,15,-33.4497962,-70.6420929,Santiago,Carmen
2743969054,1970,61.0,32.0,32.0,,1,1,1,,,,10,12,Semi piso,P,0,-33.4494589,-70.6406129,Santiago,Avenida Santa Isabel
2837548786,1980,52.0,44.0,38.0,6.0,,1,1,,1,4,4,4,Departamento,SO,31,-33.443236,-70.6387359,Santiago,Diagonal Paraguay
2844508084,1930,60.0,36.0,32.0,4.0,,1,,,,,,,,,,-33.4445377,-70.6443181,Santiago,San Isidro
1582533965,1990,66.0,30.0,30.0,,3,1,1,,,1,6,21,,P,,-33.4439089,-70.643819,Santiago,Marcoleta
1583339985,1890,54.0,37.0,35.0,,2,1,1,,,23,,,Departamento,O,10,-33.449283,-70.6405452,Santiago,Manuel Antonio Tocornal
1585593491,1990,56.0,36.0,35.0,2.0,2,1,1,,,26,,8,Departamento,O,18,-33.445269,-70.6429684,Santiago,Carmen
2830635238,1990,62.0,33.0,32.0,1.0,,1,1,,,16,,,Departamento,N,10,-33.4445377,-70.6443181,Santiago,San Isidro
2851381258,1990,59.0,36.0,33.5,2.5,,1,1,,,,,,Departamento,S,17,-33.4477637,-70.6390042,Santiago,Santa Victoria
2861661690,1990,64.0,32.0,31.0,1.0,,1,1,,,21,15,13,Departamento,O,13,-33.4476619,-70.6351796,Santiago,Avenida Portugal
1591819331,1990,58.0,36.0,34.0,2.0,2,1,1,,,20,8,17,Departamento,N,11,-33.4483119,-70.6427213,Santiago,San Isidro
2851915788,1999,55.0,36.0,36.0,,,1,1,,,,,,,,,-33.4473582,-70.642332,Santiago,Carmen
1533790107,2000,66.0,35.0,30.0,5.0,,1,1,,,20,6,5,Departamento,NP,25,-33.4459117,-70.633344,Santiago,Bombero Patricio Canto Feliú
1585240011,2000,54.0,33.0,37.0,4.0,2,1,1,,10,14,16,8,Departamento,P,16,-33.445497,-70.6381058,Santiago,General Jofré
1587260973,2000,66.0,30.0,30.0,,2,1,1,,,15,,,Semi piso,N,0,-33.4425449,-70.6451545,Santiago,Avenida Libertador Bernardo O'higgins
2761860410,2000,66.0,30.0,30.0,3.0,,1,1,,,15,6,4,Departamento,O,10,-33.4506173,-70.6414493,Santiago,Carmen
2763615740,2000,62.0,36.0,32.0,4.0,,1,,,,,,,,,,-33.445638,-70.645078,Santiago,Avenida Santa Rosa
2774636102,2000,52.0,40.0,38.0,2.0,,1,,,,,,,,,,-33.4506883,-70.641523,Santiago,Carmen
2803761780,2000,58.0,36.0,34.0,2.0,,1,,,,,,,,,,-33.4477928,-70.6383528,Santiago,Santa Victoria
2845457424,2000,58.0,41.0,34.0,7.0,,1,1,,1,9,8,5,Departamento,P,3,-33.4498201,-70.6361513,Santiago,Argomedo
2859445422,2000,54.0,39.0,37.0,2.0,,1,1,,,16,,11,Departamento,S,10,-33.4509151,-70.6422841,Santiago,San Isidro
2861100326,2000,66.0,30.0,30.0,,1,1,1,,,,,,Semi piso,NOSP,0,-33.4493593,-70.6318779,Santiago,Avenida Vicuña Mackenna
2861226550,2000,44.0,50.0,45.0,5.0,,1,1,,1,13,5,11,Departamento,,9,-33.4493374,-70.6340618,Santiago,Argomedo
2862736380,2000,62.0,32.0,32.0,,,1,1,,,1,,,,,,-33.4488144,-70.6353363,Santiago,Avenida Portugal
2864430780,2000,64.0,32.0,31.0,1.0,1,1,1,,,29,10,1,Departamento,SP,13,-33.4489741,-70.6428516,Santiago,Santa Victoria
1569373431,1997,44.0,47.0,45.0,2.0,,2,2,,,20,7,2,Departamento,,10,-33.4497962,-70.6420929,Santiago,Carmen
1532451557,1998,55.0,38.0,36.0,2.0,,1,,,,,,,,,,-33.4457669,-70.6401241,Santiago,Lira
1560536051,1998,66.0,30.0,30.0,,,1,1,,,8,2,2,Departamento,N,20,-33.4464772,-70.6400728,Santiago,Lira
1577212285,1998,57.0,35.0,35.0,,,1,1,,,25,8,6,Departamento,N,25,-33.4497875,-70.6363765,Santiago,Argomedo
2859628756,2024,46.0,46.0,44.0,2.0,,1,1,,,,,16,Departamento,SP,0,-33.4503702,-70.6431687,Santiago,Avenida Santa Isabel
1584780491,2034,72.0,28.0,28.0,,2,1,1,,,27,10,23,Departamento,N,14,-33.4444372,-70.6355479,Santiago,Fray Camilo Henríquez
1585326131,2040,56.0,36.0,36.0,,2,2,1,,,1,,,Departamento,N,5,-33.4440615,-70.6337824,Santiago,General Jofré
1538986997,2050,55.0,37.0,37.0,,,1,1,,,,,,,,,-33.4459678,-70.6373406,Santiago,Marín
